route_distance_km
3.11
2.2242
2.5835
2.0891
4.0227
2.295
2.2242
4.1428
3.7364
2.6375
4.1588
2.1244
2.6184000000000003
2.8952
2.2814
3.6091
2.7337
2.5633000000000004
2.9705
2.3932
3.2509
3.8929
2.8199
2.9944
3.0356
2.5403
7.5527
7.0385
7.5715
7.3902
7.5983
6.4814
6.8555
7.0407
7.682600000000001
7.200399999999999
7.3198
7.5484
7.5676
7.950399999999999
7.2024
7.6443
8.183300000000001
7.391100000000001
6.6115
4.3305
7.2838
7.9571
7.2828
6.6932
7.3761
7.6253
8.0769
6.4686
7.5484
7.0086
7.697
6.8555
8.196299999999999
6.4753
8.1774
8.1774
7.6712
6.8888
7.3903
6.6932
8.8531
4.4902
7.9075
7.8599
8.0798
8.5328
8.386899999999999
7.672
7.769100000000001
7.0301
7.786399999999999
7.887
7.9553
7.4405
6.0276000000000005
7.1164
8.1328
7.1322
8.3715
6.581899999999999
6.0276000000000005
7.1502
8.4683
6.014
8.648200000000001
5.9152
7.0662
6.009
8.3451
7.1012
8.3994
6.1391
7.0395
8.1904
5.971100000000001
6.6247
6.005199999999999
6.005199999999999
6.0276000000000005
8.6166
6.5297
5.9358
7.4125
8.2785
7.0527
6.404100000000001
7.03
6.6814
6.418
1.4863
2.2564
2.4026
2.0606
2.4026
2.4026
2.4357
2.4026
2.5051
2.2696
2.211
2.8
2.0784
2.5191
0.5434
0.0313
1.2463
0.7918
0.7176
2.0543
1.1012
0.4572
0.4338999999999999
2.0531
0.6748
1.7422
2.0113
0.4338999999999999
0.7918
0.5669
0.6495
1.2463
0.739
0.739
2.1782
0.9337
0.7983
1.1653
0.6495
0.858
1.2639
2.1849000000000003
0.7142000000000001
0.6503
1.0812
0.6817000000000001
0.5841000000000001
2.5315
0.7983
1.2463
0.6846
1.4834
1.1638
0.6817000000000001
0.858
0.5554
0.8046
0.0313
2.2206
1.7472
2.4001
1.5788
0.9071
0.6016
2.2133000000000003
2.3687
0.8312999999999999
1.8731
1.542
1.2443
0.9869
2.9176
2.8192
2.2616
3.0673000000000004
3.2767
2.3437
2.8663000000000003
3.0673000000000004
2.8663000000000003
3.2014
3.0673000000000004
3.614
2.3437
3.1517
2.8192
1.9622
2.2616
2.2616
2.3437
2.1687
1.9263
2.9161
1.6786
2.6725
1.3953
1.5459
1.1755
1.0773
0.828
0.8981
0.8542000000000001
6.1677
1.9313
1.1092
0.8886000000000001
1.0144
0.6747000000000001
0.828
1.3117
0.8886000000000001
1.323
1.2070999999999998
0.8287
1.0773
0.9537
0.8542000000000001
1.0431
1.6478
1.8059
0.4785
0.7685
0.828
1.2715
1.2715
0.8432000000000001
0.4936999999999999
1.1766
0.429
0.9537
0.9411
0.9537
1.3807
1.3548
1.8059
5.5512
1.2715
0.5908
0.8016
1.1345999999999998
5.0233
1.1976
0.4759
0.2588999999999999
0.5908
1.6478
1.3807
1.0677
1.8944
0.3092
0.7454
0.4831999999999999
0.451
5.4671
6.2735
6.4176
6.0654
5.4126
5.9895
5.4671
6.2183
5.444
5.626399999999999
6.081899999999999
1.9624
6.0425
3.6244
5.925800000000001
3.6383
5.925800000000001
5.626399999999999
6.4763
5.988300000000001
5.4671
5.260800000000001
5.5467
5.389
3.3395
5.5512
5.7573
5.5512
5.8833
5.63
3.6383
3.6244
1.9624
5.63
6.3852
6.4879
5.9539
5.508
1.5261
5.4126
6.0567
6.360399999999999
6.0809
6.0093000000000005
5.0233
2.4253
1.8825
2.1724
3.0435
2.0625
1.7832
2.1944
2.043
2.3003
2.1959
2.043
3.7206
2.754
2.7143
1.8825
2.1267
2.0372
2.4086
1.7832
2.9736
2.4077
2.3624
2.3166
1.8406
2.4086
2.4143000000000003
2.0431
3.1614
2.6069
2.3839
2.3839
3.1654
2.1107
3.2947
3.6454
1.9339
3.7307
6.5956
5.38
5.38
5.38
3.2988000000000004
5.38
6.5956
5.38
5.2414
4.149
4.1352
5.088100000000001
6.5956
6.5956
5.027
5.0077
4.1231
4.1029
3.5002
3.5001
5.366
4.1285
5.366
6.5958000000000006
5.1501
3.5001
3.1148
5.38
5.2414
5.5282
5.38
5.38
5.5282
5.0077
5.2414
3.5873000000000004
3.804
3.2731
3.2067
3.4604
3.6136
3.8214
2.7506
4.6419
1.9894
5.1098
2.3686
2.3367
2.3922
1.5402
2.4386
1.5402
2.0357
2.3922
1.9894
1.5402
1.1913
1.3517
4.7977
2.1548000000000003
2.1461
5.0101
2.0089
2.4386
1.9439
1.8189
2.3686
1.8889
1.8889
1.8889
1.9894
3.7068
2.0089
1.7052
1.844
2.0089
1.1913
2.1548000000000003
2.1461
1.8005
3.7068
3.7068
2.1461
1.6222
1.6741
2.3831
2.3686
2.3922
2.0338
2.0338
2.2187
1.6222
1.8546
1.6683
3.7068
2.3526
1.8136
2.3096
2.3096
1.6051
2.3482
2.7588000000000004
2.302
1.3505
1.7141
2.559
1.8169
1.7143
2.5226
2.5689
2.5226
1.7858
2.4957
1.8651
2.2065
1.4897
1.9448
2.7344
1.8032
1.7084
1.7084
2.0
1.5824
2.4957
1.6409
2.0705
2.5226
1.8032
7.4583
8.338899999999999
6.4573
7.367199999999999
6.53
6.406899999999999
6.768
7.4583
7.0042
6.5633
7.0166
7.928
6.717
7.0042
6.4918000000000005
6.5663
6.6946
6.7868
7.0646
7.359
7.166300000000001
6.979100000000001
7.2029
7.2463
6.935899999999999
6.7995
7.4583
7.083399999999999
7.8344
6.4619
7.061
8.0441
6.8579
7.7677
7.7548
6.1991000000000005
7.2433
7.789899999999999
7.2794
7.573399999999999
7.2892
6.686
7.6562
6.3615
7.2903
7.8613
7.0365
6.342
6.6726
6.3615
7.6187
6.7689
8.672799999999999
7.197
7.975899999999999
7.1589
7.4931
7.5739
7.8815
6.9555
6.7253
8.5933
9.0205
9.8281
9.9805
9.2798
9.6091
9.071
10.0568
9.8498
10.46
9.168
10.3315
9.7547
9.4685
10.086799999999998
8.874
10.0695
9.4109
8.5444
9.1435
9.6306
8.35
9.6436
8.460799999999999
9.1897
9.4397
9.0219
8.784799999999999
9.749
9.661
9.5555
8.5429
10.0146
8.8604
8.7085
9.1851
9.678
9.7884
9.368799999999998
9.0008
9.2801
8.9224
8.437899999999999
8.5305
9.990200000000002
9.9101
8.9802
9.3211
1.6758
2.501
1.3248
2.1492
1.8741
2.6297
1.1843
1.897
2.7065
2.501
2.501
2.0901
1.6224
2.9126
2.1002
2.7003000000000004
1.53
1.8741
1.8741
1.5508
1.9815
2.501
2.7065
2.7065
2.8468
1.6678
2.0107
2.2948000000000004
1.9932
2.5034
2.4782
1.6914
2.2489
2.2853000000000003
1.6693
2.3571
2.0548
3.2407
2.2517
3.0646
2.6618000000000004
2.0377
2.4941
1.2521
2.0377
2.7267
1.8835
1.1755
0.6678999999999999
3.954
